date,store_id,store_name,sku_id,product_name,buying_price,selling_price,units_sold,revenue,margin
2025-09-08,1509,南海家园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,28.9,1.0,25.5752,9.6194
2025-09-08,1509,南海家园店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.8833,11.9,4.0,41.6107,6.0775
2025-09-08,1509,南海家园店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.7236,9.9,6.0,52.5666,-5.7749
2025-09-08,1509,南海家园店,446145,伊利65G*6妙趣小雪生雪糕,10.2744,11.8,6.0,62.655,1.0087
2025-09-08,1509,南海家园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,3.0,79.3806,-14.8672
2025-09-08,1509,南海家园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,9.0,78.8499,4.5936
2025-09-08,1509,南海家园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,3.0,77.8938,-17.6814
2025-09-08,1509,南海家园店,140546,蒙牛随变75G*5香草味冰淇淋,12.9799,15.8,6.0,82.0442,4.1651
2025-09-08,1332,和平新城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,5.0,40.7079,-8.4956
2025-09-08,1332,和平新城店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-09-08,1332,和平新城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,1.0,22.8319,8.4956
2025-09-08,1332,和平新城店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.9542,11.9,3.0,31.593,4.7303
2025-09-08,1332,和平新城店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,2.0,35.2212,-1.9823
2025-09-08,1332,和平新城店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.6362,9.9,1.0,8.7611,-0.8751
2025-09-08,1332,和平新城店,446145,伊利65G*6妙趣小雪生雪糕,10.3687,11.8,7.0,73.0975,0.5166
2025-09-08,1332,和平新城店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,2.0,52.9204,-9.9115
2025-09-08,1332,和平新城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,23.0,200.2393,10.4732
2025-09-08,1332,和平新城店,140546,蒙牛随变75G*5香草味冰淇淋,13.2284,15.8,1.0,13.9823,0.7539
2025-09-08,1301,西山枫林店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,3.0,28.6725,-0.8496
2025-09-08,1301,西山枫林店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6716,16.8,1.0,14.8673,2.1957
2025-09-08,1301,西山枫林店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,1.0,22.8319,8.4956
2025-09-08,1301,西山枫林店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,28.9,1.0,25.5752,9.6195
2025-09-08,1301,西山枫林店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.9485,11.9,1.0,10.531,1.5825
2025-09-08,1301,西山枫林店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2025-09-08,1301,西山枫林店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.5371,9.9,6.0,52.5665,-4.6561
2025-09-08,1301,西山枫林店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,3.0,52.5663,-3.239
2025-09-08,1301,西山枫林店,446145,伊利65G*6妙趣小雪生雪糕,10.311,11.8,2.0,20.885,0.263
2025-09-08,1301,西山枫林店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,18.0,157.6994,9.1868
2025-09-08,1301,西山枫林店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,3.0,79.3806,-16.1947
2025-09-08,1301,西山枫林店,140546,蒙牛随变75G*5香草味冰淇淋,13.274,15.8,1.0,13.9823,0.7083
2025-09-07,2510,良乡时光汇店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,1.0,9.5575,-0.2832
2025-09-07,2510,良乡时光汇店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-09-07,2510,良乡时光汇店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,28.9,2.0,51.1504,19.2389
2025-09-07,2510,良乡时光汇店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,9.0932,11.9,1.0,10.531,1.4378
2025-09-07,2510,良乡时光汇店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.4958,9.9,5.0,43.2745,-4.2045
2025-09-07,2510,良乡时光汇店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,2.0,35.0442,-2.1594
2025-09-07,2510,良乡时光汇店,446145,伊利65G*6妙趣小雪生雪糕,10.6056,11.8,3.0,30.4425,-1.3743
2025-09-07,2510,良乡时光汇店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,2.0,52.3894,-10.4425
2025-09-07,2510,良乡时光汇店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,2.0,17.5222,1.0208
2025-09-07,2510,良乡时光汇店,140546,蒙牛随变75G*5香草味冰淇淋,13.5354,15.8,1.0,13.9823,0.4469
2025-09-07,2352,丰台新业广场店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,10.0,95.2564,-3.1508
2025-09-07,2352,丰台新业广场店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6533,16.8,1.0,14.3805,1.7272
2025-09-07,2352,丰台新业广场店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,24.3186,-4.0177
2025-09-07,2352,丰台新业广场店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,28.9,1.0,24.2212,8.2655
2025-09-07,2352,丰台新业广场店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,9.0171,11.9,1.0,10.531,1.5139
2025-09-07,2352,丰台新业广场店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2025-09-07,2352,丰台新业广场店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.4178,9.9,2.0,17.5222,-1.3134
2025-09-07,2352,丰台新业广场店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,4.0,105.8408,-19.823
2025-09-07,2352,丰台新业广场店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,16.0,138.434,6.4228
2025-09-07,2352,丰台新业广场店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,52.9204,-10.7964
2025-09-07,2352,丰台新业广场店,140546,蒙牛随变75G*5香草味冰淇淋,13.4206,15.8,1.0,12.8761,-0.5445
2025-09-07,2246,朗清园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,11.0,105.1325,-3.1152
2025-09-07,2246,朗清园店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6322,16.8,5.0,73.1064,9.9452
2025-09-07,2246,朗清园店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-09-07,2246,朗清园店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3362,25.8,7.0,159.3631,59.0094
2025-09-07,2246,朗清园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,28.9,9.0,230.1768,86.5751
2025-09-07,2246,朗清园店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.8862,11.9,7.0,64.2036,2.0005
2025-09-07,2246,朗清园店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,3.0,52.8318,-2.9735
2025-09-07,2246,朗清园店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.4934,9.9,12.0,105.1332,-8.787
2025-09-07,2246,朗清园店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,5.0,87.6017,-5.4071
2025-09-07,2246,朗清园店,446145,伊利65G*6妙趣小雪生雪糕,10.2809,11.8,19.0,189.1508,-6.186
2025-09-07,2246,朗清园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,11.0,291.0622,-54.5131
2025-09-07,2246,朗清园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,20.0,175.0802,10.0662
2025-09-07,2246,朗清园店,140546,蒙牛随变75G*5香草味冰淇淋,13.071,15.8,8.0,111.8584,7.2904
2025-09-07,1628,丽泽桥店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,3.0,28.6725,-0.8496
2025-09-07,1628,丽泽桥店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6617,16.8,1.0,14.8673,2.2056
2025-09-07,1628,丽泽桥店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.9419,11.9,1.0,10.531,1.5891
2025-09-07,1628,丽泽桥店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2025-09-07,1628,丽泽桥店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.3894,9.9,1.0,8.7611,-0.6283
2025-09-07,1628,丽泽桥店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,1.0,17.5221,-1.0797
2025-09-07,1628,丽泽桥店,446145,伊利65G*6妙趣小雪生雪糕,10.3728,11.8,2.0,20.885,0.1394
2025-09-07,1628,丽泽桥店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,5.0,43.8054,2.5519
2025-09-07,1628,丽泽桥店,140546,蒙牛随变75G*5香草味冰淇淋,13.2149,15.8,1.0,13.9823,0.7674
2025-09-07,1565,中信城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,3.0,28.6725,-0.8496
2025-09-07,1565,中信城店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6807,16.8,3.0,44.6019,6.5598
2025-09-07,1565,中信城店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,3.0,79.1151,-5.8937
2025-09-07,1565,中信城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,5.0,112.7701,41.0886
2025-09-07,1565,中信城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,28.9,6.0,153.4512,57.7167
2025-09-07,1565,中信城店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.9102,11.9,1.0,10.531,1.6208
2025-09-07,1565,中信城店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.3893,9.9,3.0,26.2832,-1.8848
2025-09-07,1565,中信城店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,2.0,35.0442,-2.1594
2025-09-07,1565,中信城店,446145,伊利65G*6妙趣小雪生雪糕,10.5102,11.8,7.0,72.2302,-1.3415
2025-09-07,1565,中信城店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,2.0,52.9204,-9.9114
2025-09-07,1565,中信城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,10.0,86.8852,4.3782
2025-09-07,1509,南海家园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,9.0,84.9379,-3.6284
2025-09-07,1509,南海家园店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.5999,16.8,3.0,44.6019,6.8023
2025-09-07,1509,南海家园店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,2.0,45.6638,16.9912
2025-09-07,1509,南海家园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,28.9,4.0,102.3008,38.4778
2025-09-07,1509,南海家园店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.946,11.9,4.0,42.124,6.3398
2025-09-07,1509,南海家园店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.4958,9.9,8.0,70.0887,-5.8776
2025-09-07,1509,南海家园店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6017,18.9,4.0,70.0265,-4.3805
2025-09-07,1509,南海家园店,446145,伊利65G*6妙趣小雪生雪糕,10.2844,11.8,5.0,51.239,-0.1828
2025-09-07,1509,南海家园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,4.0,102.8319,-22.8318
2025-09-07,1509,南海家园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,9.0,78.8499,4.5936
2025-09-07,1509,南海家园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,52.9204,-10.7964
2025-09-07,1509,南海家园店,140546,蒙牛随变75G*5香草味冰淇淋,12.9799,15.8,5.0,69.9115,5.0122
2025-09-07,1332,和平新城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,18.0,170.4244,-6.7086
2025-09-07,1332,和平新城店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6021,16.8,1.0,14.0088,1.4067
2025-09-07,1332,和平新城店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,3.0,79.1151,-5.8937
2025-09-07,1332,和平新城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,1.0,22.8319,8.4956
2025-09-07,1332,和平新城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,28.9,1.0,25.5752,9.6194
2025-09-07,1332,和平新城店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2025-09-07,1332,和平新城店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.3893,9.9,7.0,61.3276,-4.3978
2025-09-07,1332,和平新城店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,5.0,87.6105,-5.3983
2025-09-07,1332,和平新城店,446145,伊利65G*6妙趣小雪生雪糕,10.4499,11.8,6.0,60.5753,-2.1244
2025-09-07,1332,和平新城店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,1.0,26.4602,-4.9558
2025-09-07,1332,和平新城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,35.0,304.8856,16.1111
2025-09-07,1332,和平新城店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,4.0,105.8408,-21.5928
2025-09-07,1332,和平新城店,140546,蒙牛随变75G*5香草味冰淇淋,13.2283,15.8,5.0,58.6637,-7.478
2025-09-07,1301,西山枫林店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,1.0,9.5575,-0.2832
2025-09-07,1301,西山枫林店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6716,16.8,4.0,57.9647,7.2783
2025-09-07,1301,西山枫林店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-09-07,1301,西山枫林店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,28.9,2.0,50.2832,18.3717
2025-09-07,1301,西山枫林店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.9485,11.9,1.0,10.531,1.5825
2025-09-07,1301,西山枫林店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2025-09-07,1301,西山枫林店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.5371,9.9,10.0,87.6109,-7.7601
2025-09-07,1301,西山枫林店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6017,18.9,1.0,17.5221,-1.0796
2025-09-07,1301,西山枫林店,446145,伊利65G*6妙趣小雪生雪糕,10.3443,11.8,4.0,41.77,0.3928
2025-09-07,1301,西山枫林店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,3.0,77.9912,-16.2565
2025-09-07,1301,西山枫林店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,11.0,95.2126,4.4549
2025-09-06,2510,良乡时光汇店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,1.0,9.5575,-0.2832
2025-09-06,2510,良乡时光汇店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.9145,16.8,2.0,29.7346,3.9056
2025-09-06,2510,良乡时光汇店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,2.0,45.6638,16.9912
2025-09-06,2510,良乡时光汇店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,28.9,1.0,25.5752,9.6195
2025-09-06,2510,良乡时光汇店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,9.0932,11.9,1.0,10.531,1.4378
2025-09-06,2510,良乡时光汇店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2025-09-06,2510,良乡时光汇店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.4958,9.9,2.0,17.5222,-1.4694
2025-09-06,2510,良乡时光汇店,446145,伊利65G*6妙趣小雪生雪糕,10.6056,11.8,3.0,31.3275,-0.4893
2025-09-06,2510,良乡时光汇店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,3.0,77.3363,-16.9114
2025-09-06,2510,良乡时光汇店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,4.0,35.0444,2.0416
2025-09-06,2510,良乡时光汇店,140546,蒙牛随变75G*5香草味冰淇淋,13.5354,15.8,1.0,13.9823,0.4469
2025-09-06,2352,丰台新业广场店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,3.0,28.6725,-0.8496
2025-09-06,2352,丰台新业广场店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,28.9,1.0,25.5752,9.6194
2025-09-06,2352,丰台新业广场店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,9.0171,11.9,3.0,31.593,4.5417
2025-09-06,2352,丰台新业广场店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2025-09-06,2352,丰台新业广场店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.4178,9.9,5.0,43.8055,-3.2835
2025-09-06,2352,丰台新业广场店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6017,18.9,4.0,70.0884,-4.3186
2025-09-06,2352,丰台新业广场店,446145,伊利65G*6妙趣小雪生雪糕,10.5067,11.8,5.0,51.1771,-1.3564
2025-09-06,2352,丰台新业广场店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,2.0,52.9204,-9.9114
2025-09-06,2352,丰台新业广场店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,18.0,156.0625,7.5499
2025-09-06,2352,丰台新业广场店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,52.9204,-10.7964
2025-09-06,2352,丰台新业广场店,140546,蒙牛随变75G*5香草味冰淇淋,13.4205,15.8,3.0,41.9469,1.6853
2025-09-06,2246,朗清园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,18.0,171.6014,-5.5313
2025-09-06,2246,朗清园店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6323,16.8,9.0,133.6995,20.0091
2025-09-06,2246,朗清园店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,3.0,68.4957,25.4868
2025-09-06,2246,朗清园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,28.9,8.0,204.6016,76.9556
2025-09-06,2246,朗清园店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.8862,11.9,9.0,93.9206,13.9451
2025-09-06,2246,朗清园店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,2.0,35.2212,-1.9824
2025-09-06,2246,朗清园店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.4934,9.9,16.0,137.9296,-13.9645
2025-09-06,2246,朗清园店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,4.0,68.6902,-5.7168
2025-09-06,2246,朗清园店,446145,伊利65G*6妙趣小雪生雪糕,10.3048,11.8,10.0,104.425,1.377
2025-09-06,2246,朗清园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,14.0,369.8764,-69.9468
2025-09-06,2246,朗清园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,18.0,156.4076,7.895
2025-09-06,2246,朗清园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,3.0,77.2301,-18.3451
2025-09-06,2246,朗清园店,140546,蒙牛随变75G*5香草味冰淇淋,13.071,15.8,4.0,55.9292,3.6452
2025-09-06,1628,丽泽桥店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,3.0,28.6725,-0.8497
2025-09-06,1628,丽泽桥店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6617,16.8,3.0,44.6019,6.6168
2025-09-06,1628,丽泽桥店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,1.0,22.8319,8.4956
2025-09-06,1628,丽泽桥店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,28.9,3.0,76.7256,28.8583
2025-09-06,1628,丽泽桥店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.9419,11.9,3.0,31.1062,4.2805
2025-09-06,1628,丽泽桥店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.3894,9.9,1.0,8.7611,-0.6283
2025-09-06,1628,丽泽桥店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6017,18.9,2.0,35.0442,-2.1593
2025-09-06,1628,丽泽桥店,446145,伊利65G*6妙趣小雪生雪糕,10.4442,11.8,1.0,10.4425,-0.0017
2025-09-06,1628,丽泽桥店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,1.0,26.4602,-4.9558
2025-09-06,1628,丽泽桥店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,26.4602,-5.3982
2025-09-06,1628,丽泽桥店,140546,蒙牛随变75G*5香草味冰淇淋,13.2149,15.8,1.0,13.9823,0.7674
2025-09-06,1565,中信城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,1.0,9.5575,-0.2832
2025-09-06,1565,中信城店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6807,16.8,2.0,28.77,3.4086
2025-09-06,1565,中信城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,1.0,22.8319,8.4956
2025-09-06,1565,中信城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,28.9,3.0,72.4956,24.6284
2025-09-06,1565,中信城店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.9563,11.9,3.0,31.5222,4.6533
2025-09-06,1565,中信城店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.3894,9.9,2.0,17.5222,-1.2566
2025-09-06,1565,中信城店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,2.0,35.0442,-2.1594
2025-09-06,1565,中信城店,446145,伊利65G*6妙趣小雪生雪糕,10.5103,11.8,3.0,31.3275,-0.2033
2025-09-06,1565,中信城店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,3.0,79.3806,-14.8673
2025-09-06,1565,中信城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,14.0,122.6552,7.1454
2025-09-06,1565,中信城店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,52.9204,-10.7964
2025-09-06,1565,中信城店,140546,蒙牛随变75G*5香草味冰淇淋,13.3652,15.8,1.0,13.9823,0.6171
2025-09-06,1509,南海家园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,9.0,86.0176,-2.5488
2025-09-06,1509,南海家园店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.5998,16.8,2.0,29.7346,4.5349
2025-09-06,1509,南海家园店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2025-09-06,1509,南海家园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,28.9,1.0,25.5752,9.6195
2025-09-06,1509,南海家园店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.9461,11.9,8.0,84.2479,12.6793
2025-09-06,1509,南海家园店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2025-09-06,1509,南海家园店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.4958,9.9,6.0,51.8851,-5.0897
2025-09-06,1509,南海家园店,446145,伊利65G*6妙趣小雪生雪糕,10.2844,11.8,7.0,73.0975,1.1068
2025-09-06,1509,南海家园店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,7.0,185.2213,-34.6904
2025-09-06,1509,南海家园店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,11.0,94.7436,3.9859
2025-09-06,1509,南海家园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,26.4602,-5.3982
2025-09-06,1509,南海家园店,140546,蒙牛随变75G*5香草味冰淇淋,12.9799,15.8,4.0,55.9292,4.0097
2025-09-06,1332,和平新城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,17.0,162.4776,-4.8144
2025-09-06,1332,和平新城店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6746,16.8,6.0,89.2038,13.1562
2025-09-06,1332,和平新城店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,2.0,52.7434,-3.9292
2025-09-06,1332,和平新城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,1.0,22.8319,8.4956
2025-09-06,1332,和平新城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,28.9,1.0,25.5752,9.6195
2025-09-06,1332,和平新城店,774474,伊利巧乐兹70g*4香草巧克力口味脆筒冰淇淋,8.9543,11.9,1.0,9.9823,1.028
2025-09-06,1332,和平新城店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.3894,9.9,8.0,69.4072,-5.7076
2025-09-06,1332,和平新城店,593861,和路雪迷你梦龙170g香草+松露味冰淇淋,18.6018,18.9,5.0,87.6105,-5.3984
2025-09-06,1332,和平新城店,446145,伊利65G*6妙趣小雪生雪糕,10.4499,11.8,6.0,62.655,-0.0445
2025-09-06,1332,和平新城店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,4.0,103.947,-21.7168
2025-09-06,1332,和平新城店,169210,伊利70g*6苦咖啡雪糕,8.2507,9.48,33.0,289.1156,16.8425
2025-09-06,1332,和平新城店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,52.9204,-10.7964
2025-09-06,1332,和平新城店,140546,蒙牛随变75G*5香草味冰淇淋,13.2284,15.8,3.0,41.9469,2.2618
2025-09-06,1301,西山枫林店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,10.8,6.0,57.345,-1.6992
2025-09-06,1301,西山枫林店,966352,伊利巧乐兹75g*5巧脆棒冰淇淋,12.6716,16.8,1.0,14.8673,2.1957
2025-09-06,1301,西山枫林店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,25.8,5.0,114.1594,42.4781
2025-09-06,1301,西山枫林店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,28.9,1.0,25.5752,9.6194
2025-09-06,1301,西山枫林店,772185,和路雪迷你可爱多160g香草+草莓味冰淇淋,9.5371,9.9,5.0,43.8055,-3.88
